;start_timestamp;end_timestamp;chord;song_name
25;49.2263;50.991;A:min;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
26;50.991;51.9198;Ab:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
27;51.9198;55.5421;Eb:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
28;55.5421;56.0994;Bb:maj/3;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
29;56.0994;59.536;C:min;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
30;59.536;62.8796;F:min;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
31;62.8796;66.2233;Bb:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
32;66.2233;67.8951;Eb:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
33;67.8951;69.567;Bb:maj/3;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
34;69.567;71.3317;C:min;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
35;71.3317;72.9107;Ab:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
36;72.9107;74.6754;Eb:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
37;74.6754;78.019;Ab:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
38;78.019;88.3287;Bb:maj;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
39;88.3287;90.0005;G:min;007_Queen-1991-A Night At the Opera-10-Bohemian Rhapsody
0;0.0;1.2074;A:7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
1;1.2074;1.7647;E:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
2;1.7647;4.4582;C:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
3;4.4582;5.1084;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
4;5.1084;5.4799;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
5;5.4799;6.1301;C:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
6;6.1301;6.7802;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
7;6.7802;9.4737;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
8;9.4737;12.2601;D:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
9;12.2601;14.9537;A:7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
10;14.9537;15.6038;C:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
11;15.6038;17.3685;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
12;17.3685;19.1332;E:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
13;19.1332;19.5976;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
14;19.5976;20.3407;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
15;20.3407;21.0837;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
16;21.0837;22.2912;C:maj7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
17;22.2912;23.22;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
18;23.22;23.7772;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
19;23.7772;24.5203;B:min/5;008_Rush-1981-Moving Pictures-01-Tom Sawyer
20;24.5203;25.0776;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
21;25.0776;26.0063;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
22;26.0063;26.4707;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
23;26.4707;27.3067;C:maj7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
24;27.3067;27.8639;B:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
25;27.8639;28.3283;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
26;28.3283;28.6999;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
27;28.6999;30.0931;E:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
28;30.0931;30.5575;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
29;30.5575;32.0435;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
30;32.0435;32.7866;C:maj7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
31;32.7866;34.1798;B:7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
32;34.1798;35.6659;E:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
33;35.6659;36.316;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
34;36.316;36.9662;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
35;36.9662;37.4306;E:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
36;37.4306;38.638;C:maj7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
37;38.638;38.8238;B:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
38;38.8238;39.6597;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
39;39.6597;45.1396;B:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
40;45.1396;46.9043;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
41;46.9043;47.6473;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
42;47.6473;49.3192;B:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
43;49.3192;50.8981;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
44;50.8981;51.9198;G:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
45;51.9198;53.4059;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
46;53.4059;77.6475;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
47;77.6475;78.7621;Gb:min7;008_Rush-1981-Moving Pictures-01-Tom Sawyer
48;78.7621;80.0624;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
49;80.0624;81.2698;Gb:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
50;81.2698;82.4773;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
51;82.4773;83.6847;Gb:min;008_Rush-1981-Moving Pictures-01-Tom Sawyer
52;83.6847;89.629;E:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
53;89.629;90.0005;A:maj;008_Rush-1981-Moving Pictures-01-Tom Sawyer
0;0.0;3.2508;D:maj/5;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
1;3.2508;10.4954;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
2;10.4954;13.5605;D:maj/5;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
3;13.5605;21.3624;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
4;21.3624;23.5915;D:maj/5;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
5;23.5915;32.7866;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
6;32.7866;33.6225;D:maj/5;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
7;33.6225;45.3254;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
8;45.3254;46.6257;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
9;46.6257;47.4616;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
10;47.4616;48.5761;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
11;48.5761;49.0405;D:maj/3;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
12;49.0405;49.8765;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
13;49.8765;50.991;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
14;50.991;51.4554;Gb:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
15;51.4554;52.0127;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
16;52.0127;52.1985;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
17;52.1985;53.4988;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
18;53.4988;53.8703;Gb:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
19;53.8703;54.3347;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
20;54.3347;54.7062;Ab:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
21;54.7062;75.1398;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
22;75.1398;76.3472;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
23;76.3472;77.4618;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
24;77.4618;78.019;D:maj/3;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
25;78.019;78.4834;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
26;78.4834;80.341;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
27;80.341;80.9912;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
28;80.9912;81.5485;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
29;81.5485;82.7559;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
30;82.7559;83.5918;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
31;83.5918;83.8705;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
32;83.8705;85.9138;D:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
33;85.9138;87.0284;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
34;87.0284;87.4928;Gb:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
35;87.4928;87.9572;G:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
36;87.9572;88.3287;Ab:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
37;88.3287;89.4433;A:maj;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
38;89.4433;90.0005;Gb:min;009_Aerosmith-1988-Toys In the Attic-06-Sweet Emotion
0;0.0;0.2786;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
1;0.2786;2.4149;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
2;2.4149;3.8081;D:maj/5;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
3;3.8081;6.1301;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
4;6.1301;7.3375;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
5;7.3375;9.4737;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
6;9.4737;10.6812;D:maj/5;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
7;10.6812;16.8112;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
8;16.8112;17.74;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
9;17.74;24.1488;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
10;24.1488;24.9847;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
11;24.9847;27.028;E:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
12;27.028;27.5853;C:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
13;27.5853;28.607;G:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
14;28.607;33.9011;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
15;33.9011;35.573;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
16;35.573;37.4306;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
17;37.4306;39.1953;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
18;39.1953;41.2386;E:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
19;41.2386;42.539;G:maj/5;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
20;42.539;43.5606;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
21;43.5606;44.5823;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
22;44.5823;47.1829;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
23;47.1829;49.5049;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
24;49.5049;50.6195;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
25;50.6195;51.3625;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
26;51.3625;52.3842;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
27;52.3842;53.4059;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
28;53.4059;55.1706;G:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
29;55.1706;56.9353;E:7;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
30;56.9353;58.7;G:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
31;58.7;60.4648;E:7;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
32;60.4648;62.2295;G:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
33;62.2295;69.2883;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
34;69.2883;71.9819;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
35;71.9819;72.7249;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
36;72.7249;75.3255;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
37;75.3255;76.3472;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
38;76.3472;78.855;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
39;78.855;80.0624;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
40;80.0624;81.5485;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
41;81.5485;83.499;D:maj/5;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
42;83.499;85.3566;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
43;85.3566;86.8426;D:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
44;86.8426;90.0005;A:maj;010_The Who-1971-Who's Next-09-Won't Get Fooled Again
0;0.0;1.0217;E:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
1;1.0217;6.5016;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
2;6.5016;7.9877;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
3;7.9877;8.8236;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
4;8.8236;10.1239;D:maj7;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
5;10.1239;11.8886;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
6;11.8886;13.0032;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
7;13.0032;15.1394;D:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
8;15.1394;50.8053;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
9;50.8053;51.7341;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
10;51.7341;53.7774;D:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
11;53.7774;55.0777;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
12;55.0777;56.8424;D:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
13;56.8424;58.7;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
14;58.7;60.8363;E:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
15;60.8363;63.344;D:maj/3;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
16;63.344;63.9942;G:maj7;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
17;63.9942;65.666;A:maj7;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
18;65.666;67.988;E:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
19;67.988;69.0097;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
20;69.0097;70.0314;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
21;70.0314;70.4029;E:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
22;70.4029;71.6103;Gb:min;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
23;71.6103;73.3751;D:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
24;73.3751;74.4896;E:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
25;74.4896;90.0005;A:maj;011_Ozzy Osbourne-1980-Beast In The Darkness-12-Crazy Train
0;0.0;1.1146;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
1;1.1146;2.1362;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
2;2.1362;3.4366;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
3;3.4366;5.0155;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
4;5.0155;5.6657;Bb:7;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
5;5.6657;6.3158;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
6;6.3158;7.2446;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
7;7.2446;10.6812;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
8;10.6812;11.4242;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
9;11.4242;12.5388;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
10;12.5388;13.5605;Bb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
11;13.5605;14.5821;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
12;14.5821;15.6038;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
13;15.6038;18.7617;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
14;18.7617;19.5976;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
15;19.5976;22.8484;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
16;22.8484;23.6844;Db:maj7;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
17;23.6844;27.2138;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
18;27.2138;27.7711;Db:maj7;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
19;27.7711;31.1147;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
20;31.1147;31.8578;Db:maj7;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
21;31.8578;35.0157;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
22;35.0157;36.1302;C:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
23;36.1302;36.8733;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
24;36.8733;37.4306;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
25;37.4306;38.1736;Bb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
26;38.1736;39.2882;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
27;39.2882;40.217;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
28;40.217;41.3315;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
29;41.3315;42.2603;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
30;42.2603;43.5606;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
31;43.5606;44.3037;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
32;44.3037;45.604;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
33;45.604;46.347;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
34;46.347;47.5545;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
35;47.5545;48.5761;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
36;48.5761;49.5049;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
37;49.5049;50.4337;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
38;50.4337;51.4554;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
39;51.4554;52.4771;Db:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
40;52.4771;53.7774;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
41;53.7774;54.4276;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
42;54.4276;55.5421;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
43;55.5421;56.4709;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
44;56.4709;57.0282;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
45;57.0282;57.7712;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
46;57.7712;58.5143;Bb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
47;58.5143;59.4431;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
48;59.4431;60.6505;Db:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
49;60.6505;61.5793;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
50;61.5793;62.6939;Gb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
51;62.6939;65.666;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
52;65.666;66.7806;Gb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
53;66.7806;67.8023;F:maj/5;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
54;67.8023;68.7311;Bb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
55;68.7311;69.9385;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
56;69.9385;70.9602;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
57;70.9602;71.889;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
58;71.889;72.9107;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
59;72.9107;74.5825;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
60;74.5825;77.0902;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
61;77.0902;78.1119;F:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
62;78.1119;79.0407;Bb:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
63;79.0407;80.1553;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
64;80.1553;81.177;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
65;81.177;82.3844;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
66;82.3844;83.4061;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
67;83.4061;84.242;Ab:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
68;84.242;85.3566;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
69;85.3566;86.564;F:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
70;86.564;88.0501;Bb:min;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
71;88.0501;90.0005;Db:maj;012_Nirvana-1991-Nevermind-01-Smells Like Teen Spirit
0;0.0;1.7647;E:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
1;1.7647;4.0867;D:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
2;4.0867;6.1301;A:maj7;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
3;6.1301;7.709;E:7;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
4;7.709;10.2168;E:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
5;10.2168;12.2601;D:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
6;12.2601;13.8391;A:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
7;13.8391;14.3964;D:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
8;14.3964;18.4831;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
9;18.4831;19.7834;D:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
10;19.7834;20.6193;D:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
11;20.6193;22.7556;A:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
12;22.7556;26.9351;E:7;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
13;26.9351;30.1859;B:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
14;30.1859;31.0219;Db:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
15;31.0219;35.2943;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
16;35.2943;39.381;B:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
17;39.381;45.8826;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
18;45.8826;48.0189;D:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
19;48.0189;50.0622;A:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
20;50.0622;54.3347;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
21;54.3347;56.378;D:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
22;56.378;58.4214;A:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
23;58.4214;62.6939;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
24;62.6939;64.8301;D:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
25;64.8301;66.8735;A:maj/3;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
26;66.8735;71.1459;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
27;71.1459;72.8178;B:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
28;72.8178;74.3967;B:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
29;74.3967;74.8611;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
30;74.8611;75.3255;D:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
31;75.3255;79.598;E:7;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
32;79.598;83.0346;B:min;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
33;83.0346;90.0005;E:maj;013_The Rolling Stones-1968-Beggars Banquet-01-Sympathy For 
0;0.0;2.1362;D:maj;014_ACDC-1979-Highway To Hell-01-Highway To Hell
1;2.1362;5.9443;A:maj;014_ACDC-1979-Highway To Hell-01-Highway To Hell
2;5.9443;10.4025;D:maj;014_ACDC-1979-Highway To Hell-01-Highway To Hell
